;Invoice ID;Branch;City;Customer type;Gender;Product line;Unit price;Quantity;Tax 5%;Total;Date;Time;Payment;cogs;gross margin percentage;gross income;Rating;;Rótulos de Linha;Soma de Unit price;Soma de Quantity;Soma de Tax 5%;Soma de Total;Soma de cogs;Soma de gross margin percentage;Soma de gross income;Soma de Rating
;;;;;;;;;;;;;;;;;;;668-90-8900;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;A;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;Yangon;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;Female;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;Normal;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;Home and lifestyle;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;03/10/2019;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;18;93,69;7;32,7915;688,6215;655,83;4,761904762;32,7915;4,5
;;;;;;;;;;;;;;;;;;;669-54-1719;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;B;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;Mandalay;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;Male;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;Member;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;Electronic accessories;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;02/10/2019;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;12;18,93;6;5,679;119,259;113,58;4,761904762;5,679;8,1
;;;;;;;;;;;;;;;;;;;670-71-7306;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;B;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;Mandalay;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;Male;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;Normal;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;Sports and travel;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;01/02/2019;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;20;44,63;6;13,389;281,169;267,78;4,761904762;13,389;5,1
;;;;;;;;;;;;;;;;;;;670-79-6321;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;B;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;Mandalay;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;Female;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;Member;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;Home and lifestyle;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;1/17/2019;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;15;94,59;7;33,1065;695,2365;662,13;4,761904762;33,1065;4,9
;;;;;;;;;;;;;;;;;;;672-51-8681;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;C;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;Naypyitaw;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;Female;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;Member;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;Electronic accessories;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;01/04/2019;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;18;66,65;9;29,9925;629,8425;599,85;4,761904762;29,9925;9,7
;;;;;;;;;;;;;;;;;;;674-15-9296;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;A;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;Yangon;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;Male;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;Normal;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;Sports and travel;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;01/08/2019;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;13;37,14;5;9,285;194,985;185,7;4,761904762;9,285;5
;;;;;;;;;;;;;;;;;;;674-56-6360;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;A;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;Yangon;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;Male;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;Normal;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;Electronic accessories;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;3/22/2019;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;14;95,15;1;4,7575;99,9075;95,15;4,761904762;4,7575;6
;;;;;;;;;;;;;;;;;;;676-10-2200;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;B;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;Mandalay;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;Male;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;Member;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;02/03/2019;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;20;53,78;1;2,689;56,469;53,78;4,761904762;2,689;4,7
;;;;;;;;;;;;;;;;;;;676-39-6028;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;A;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;Yangon;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;Female;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;Member;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;Electronic accessories;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;3/30/2019;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;17;64,44;5;16,11;338,31;322,2;4,761904762;16,11;6,6
;;;;;;;;;;;;;;;;;;;677-11-0152;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;C;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;Naypyitaw;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;Female;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;Normal;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;Food and beverages;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;1/16/2019;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;18;93,26;9;41,967;881,307;839,34;4,761904762;41,967;8,8
;;;;;;;;;;;;;;;;;;;678-79-0726;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;C;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;Naypyitaw;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;Female;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;Member;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;Sports and travel;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;1/18/2019;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;15;90,63;9;40,7835;856,4535;815,67;4,761904762;40,7835;5,1
;;;;;;;;;;;;;;;;;;;679-22-6530;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;B;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;Mandalay;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;Female;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;Normal;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;Sports and travel;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;1/17/2019;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;10;40,62;2;4,062;85,302;81,24;4,761904762;4,062;4,1
;;;;;;;;;;;;;;;;;;;685-64-1609;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;A;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;Yangon;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;Female;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;Member;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;02/10/2019;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;12;30,14;10;15,07;316,47;301,4;4,761904762;15,07;9,2
;;;;;;;;;;;;;;;;;;;686-41-0932;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;B;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;Mandalay;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;Female;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;Normal;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;Fashion accessories;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;3/13/2019;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;19;34,7;2;3,47;72,87;69,4;4,761904762;3,47;8,2
;;;;;;;;;;;;;;;;;;;687-15-1097;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;C;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;Naypyitaw;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;Female;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;Member;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;Health and beauty;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;01/03/2019;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;19;21,12;2;2,112;44,352;42,24;4,761904762;2,112;9,7
;;;;;;;;;;;;;;;;;;;687-47-8271;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;A;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;Yangon;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;Male;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;Normal;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;Fashion accessories;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;02/08/2019;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;16;98,98;10;49,49;1039,29;989,8;4,761904762;49,49;8,7
;;;;;;;;;;;;;;;;;;;689-05-1884;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;A;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;Yangon;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;Male;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;Member;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;Health and beauty;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;03/04/2019;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;12;48,63;10;24,315;510,615;486,3;4,761904762;24,315;8,8
;;;;;;;;;;;;;;;;;;;689-16-9784;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;C;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;Naypyitaw;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;Male;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;Normal;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;Food and beverages;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;03/11/2019;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;13;46,77;6;14,031;294,651;280,62;4,761904762;14,031;6
;;;;;;;;;;;;;;;;;;;690-01-6631;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;B;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;Mandalay;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;Male;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;Normal;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;Fashion accessories;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;2/22/2019;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;18;17,49;10;8,745;183,645;174,9;4,761904762;8,745;6,6
;;;;;;;;;;;;;;;;;;;692-27-8933;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;B;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;Mandalay;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;Female;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;Normal;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;Sports and travel;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;2/24/2019;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;13;57,95;6;17,385;365,085;347,7;4,761904762;17,385;5,2
;;;;;;;;;;;;;;;;;;;692-92-5582;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;B;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;Mandalay;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;Female;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;Member;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;Food and beverages;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;2/20/2019;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;13;54,84;3;8,226;172,746;164,52;4,761904762;8,226;5,9
;;;;;;;;;;;;;;;;;;;695-09-5146;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;B;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;Mandalay;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;Female;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;Member;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;Food and beverages;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;2/23/2019;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;20;98,79;3;14,8185;311,1885;296,37;4,761904762;14,8185;6,4
;;;;;;;;;;;;;;;;;;;695-28-6250;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;A;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;Yangon;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;Female;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;Normal;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;Sports and travel;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;02/04/2019;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;16;43,06;5;10,765;226,065;215,3;4,761904762;10,765;7,7
;;;;;;;;;;;;;;;;;;;695-51-0018;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;B;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;Mandalay;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;Female;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;Normal;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;Sports and travel;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;02/10/2019;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;18;34,84;4;6,968;146,328;139,36;4,761904762;6,968;7,4
;;;;;;;;;;;;;;;;;;;696-90-2548;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;A;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;Yangon;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;Male;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;Normal;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;Sports and travel;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;03/10/2019;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;18;25,84;3;3,876;81,396;77,52;4,761904762;3,876;6,6
;;;;;;;;;;;;;;;;;;;698-98-5964;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;A;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;Yangon;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;Female;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;Normal;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;Food and beverages;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;1/17/2019;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;13;81,21;10;40,605;852,705;812,1;4,761904762;40,605;6,3
;;;;;;;;;;;;;;;;;;;699-01-4164;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;C;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;Naypyitaw;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;Male;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;Normal;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;Health and beauty;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;03/12/2019;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;19;41,5;4;8,3;174,3;166;4,761904762;8,3;8,2
;;;;;;;;;;;;;;;;;;;699-14-3026;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;C;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;Naypyitaw;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;Male;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;Normal;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;Electronic accessories;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;3/25/2019;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;18;85,39;7;29,8865;627,6165;597,73;4,761904762;29,8865;4,1
;;;;;;;;;;;;;;;;;;;699-88-1972;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;B;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;Mandalay;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;Male;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;Normal;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;Health and beauty;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;1/28/2019;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;17;99,16;8;39,664;832,944;793,28;4,761904762;39,664;4,2
;;;;;;;;;;;;;;;;;;;700-81-1757;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;A;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;Yangon;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;Female;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;Normal;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;Electronic accessories;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;1/18/2019;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;20;26,31;5;6,5775;138,1275;131,55;4,761904762;6,5775;8,8
;;;;;;;;;;;;;;;;;;;701-23-5550;38,81;4;7,762;163,002;155,24;4,761904762;7,762;4,9
;;;;;;;;;;;;;;;;;;;B;38,81;4;7,762;163,002;155,24;4,761904762;7,762;4,9
;;;;;;;;;;;;;;;;;;;Mandalay;38,81;4;7,762;163,002;155,24;4,761904762;7,762;4,9
;;;;;;;;;;;;;;;;;;;Male;38,81;4;7,762;163,002;155,24;4,761904762;7,762;4,9
;;;;;;;;;;;;;;;;;;;Member;38,81;4;7,762;163,002;155,24;4,761904762;7,762;4,9
